datetime,close,volume,ret_1h,ret_3h,vol_change,rsi_14,macd,macd_signal,sma20_ratio,bb_pct,btc_mentions,n_articles,total_coin_mentions,sent_mean,btc_share,sent_net,btc_sent_mean,btc_mentions_3h
2025-07-17 17:00:00+00:00,119261.5,66069645.3814797,0.0059286288865902925,0.004130303254314516,0.012091422608227376,58.22751257798471,55.731480169764836,-3.6679904101488603,0.006567483261626705,1.0928304727774802,11.0,12.0,15.0,0.20509992664059004,0.9166666666666666,0.25,0.21987561542879452,51.0
2025-07-17 18:00:00+00:00,119580.0,82388963.818961,0.0026706019964530814,0.005871452858418724,0.2470017561507276,61.10592491659399,128.80609018310497,22.826825708501907,0.00885515057612385,1.1472014568707563,15.0,15.0,30.0,0.0689018912613392,1.0,0.26666666666666666,0.0689018912613392,45.0
2025-07-17 19:00:00+00:00,118959.66,76324478.4715004,-0.005187656798795737,0.003382715097621336,-0.07360798177758998,53.389384778755534,135.10458987810125,45.28237854242178,0.0034821926995500796,0.7482456299571809,13.0,14.0,17.0,0.24368060380220413,0.9285714285714286,0.4285714285714286,0.25997661168758684,39.0
2025-07-17 20:00:00+00:00,119436.86,69372311.2207638,0.0040114438793790175,0.0014703823111397174,-0.09108699318964275,57.80375207300189,176.56689488267875,71.53928181047317,0.007277114882456415,0.9756834493834545,13.0,15.0,22.0,0.1900412919620673,0.8666666666666667,0.3333333333333333,0.1619268237398221,41.0
2025-07-17 21:00:00+00:00,120272.19,225049792.7329374,0.006993904561791053,0.005788509784244944,2.2440867079772,64.19604864405466,273.6754598306143,111.9665174145014,0.013414901846904526,1.193297727085987,20.0,23.0,31.0,0.2987610399723053,0.8695652173913043,0.5217391304347827,0.3504244528710842,46.0
2025-07-17 22:00:00+00:00,119766.71,83571147.4615202,-0.00420280033148146,0.006784232570940407,-0.6286548570133872,58.427930274591766,306.3156692931807,150.83634779023726,0.00854550429776224,0.9129918779909216,11.0,16.0,13.0,0.44298346631694585,0.6875,0.625,0.6320851201360876,44.0
2025-07-17 23:00:00+00:00,119177.56,73346326.9369915,-0.004919146564183019,-0.0021710215757514417,-0.12234869132599446,52.50626835343682,281.39998531891615,176.94907529597305,0.0031413579601753394,0.654592346931433,9.0,9.0,11.0,0.38810626562270856,1.0,0.7777777777777778,0.38810626562270856,40.0
2025-07-18 00:00:00+00:00,119739.06,58817555.5013813,0.004711457425374377,-0.004432695538345133,-0.1980845127812768,56.98123317356028,303.46433564883773,202.252127366546,0.007336129757622656,0.8451633736272672,7.0,7.0,14.0,0.16763251381261007,1.0,0.2857142857142857,0.16763251381261007,27.0
2025-07-18 01:00:00+00:00,120336.88,134358701.4989175,0.004992689937602712,0.004760671809386663,1.2843299139788655,61.17557417699908,364.9822815124644,234.79815819572968,0.01162083963873628,0.9910144843537554,5.0,7.0,7.0,0.26768800483218264,0.7142857142857143,0.5714285714285714,0.23881523311138153,21.0
2025-07-18 02:00:00+00:00,120096.43,70319577.1637822,-0.001998140553419847,0.0077100924033013385,-0.47662803838314294,58.696678061576314,389.8395635251509,265.80643926161395,0.00890234089060482,0.8601165135527865,7.0,8.0,8.0,0.3124224916100502,0.875,0.5,0.36419248580932617,19.0
2025-07-18 03:00:00+00:00,120223.09,57433813.5000975,0.0010546524988295225,0.0040423734744534645,-0.1832457500942064,59.62477766111188,414.9759575404896,295.6403429173891,0.009156195069075945,0.8592606539173212,11.0,12.0,23.0,0.5929972485949596,0.9166666666666666,0.8333333333333334,0.5787619738416239,23.0
2025-07-18 04:00:00+00:00,120403.4,64351923.2128825,0.0014997950892794432,0.0005527814914263462,0.12045360200177635,60.96933870869208,444.32434649791685,325.37714363349465,0.009791387100102966,0.872450873150071,8.0,8.0,14.0,0.28488902375102043,1.0,0.5,0.28488902375102043,26.0
2025-07-18 05:00:00+00:00,120589.95,97181828.2164846,0.001549374851540719,0.00410936444988419,0.510161986845328,62.36573646899499,477.1360546953656,355.72892584586884,0.010584403168184764,0.8810576849509121,11.0,13.0,16.0,0.11494616734293792,0.8461538461538461,0.07692307692307693,0.1961431223899126,30.0
2025-07-18 06:00:00+00:00,120251.0,105473913.4942031,-0.0028107649103428223,0.000232151743895459,0.08532547112868527,58.28546930844815,470.36703912702797,378.6565485021007,0.006937595802197993,0.7527679895262974,12.0,12.0,21.0,0.11010575480759144,1.0,0.33333333333333337,0.11010575480759144,31.0
2025-07-18 07:00:00+00:00,119339.51,171341309.9102354,-0.0075798953854854245,-0.008836046158164912,0.6244899258398371,49.00115534923399,386.99191822161083,380.32362244600273,-0.0012570997686786045,0.4500587250554757,15.0,15.0,21.0,0.30939019521077477,1.0,0.5333333333333333,0.30939019521077477,38.0
2025-07-18 08:00:00+00:00,118642.01,173274589.2602427,-0.005844669548249359,-0.016153419086748166,0.011283206315045202,43.31516080718294,261.6183400966256,356.5825659761273,-0.007416283520142453,0.17611761894217678,19.0,20.0,40.0,0.22024174807593228,0.95,0.35,0.23651584384864882,46.0
2025-07-18 09:00:00+00:00,118875.01,114039125.5787949,0.0019638912051473945,-0.011442649125579019,-0.34185891846196514,45.58660632276057,178.9966667497356,321.06538613084894,-0.005713606164326035,0.23360748269723122,25.0,26.0,41.0,0.12243126010378966,0.9615384615384616,0.34615384615384615,0.12162979625165463,59.0
2025-07-18 10:00:00+00:00,119250.72,106197002.2745686,0.0031605465269781696,-0.0007440117694466064,-0.06876695401182997,49.12663962250325,142.19590652923216,285.2914902105256,-0.0027712089066969092,0.3663311868821165,31.0,32.0,54.0,0.3529155712458305,0.96875,0.53125,0.3363998370665696,75.0
2025-07-18 11:00:00+00:00,119171.34,60007521.4058246,-0.000665656358301292,0.0044615730970842815,-0.43494147555429796,48.41003443245185,105.41062821938249,249.315317812297,-0.003555574244310966,0.3247220941115044,23.0,24.0,45.0,0.06009577183673779,0.9583333333333334,0.16666666666666666,0.09262790077406427,79.0
2025-07-18 12:00:00+00:00,119442.44,69313464.8256632,0.0022748758216530884,0.004773332931791163,0.1550796167184354,51.03688309868817,97.01520358097332,218.85529496603226,-0.0016576791225159093,0.4114088405993236,21.0,22.0,31.0,0.11451696358959783,0.9545454545454546,0.13636363636363635,0.1352578950602384,75.0
2025-07-18 13:00:00+00:00,118773.38,150947782.6521192,-0.005601526559571246,-0.004002826985027852,1.177755549109861,44.95339646543398,35.95969762686582,182.27617549819897,-0.00704736375525894,0.14018907766989022,30.0,32.0,57.0,0.13935990253230557,0.9375,0.25,0.12172217362870773,74.0
2025-07-18 14:00:00+00:00,118139.99,251953889.2642756,-0.005332760589957131,-0.008654345919077433,0.6691460108754261,40.08244862692789,-62.812447466829326,133.2584509051933,-0.011747685176229372,-0.025254418710283732,23.0,26.0,41.0,0.16698911879211664,0.8846153846153846,0.3846153846153846,0.14776750378634618,74.0
2025-07-18 15:00:00+00:00,117860.25,122034266.3531373,-0.002367868830867592,-0.013246464154617055,-0.5156484120587042,38.11796365247213,-161.79766145799658,74.24722843255535,-0.013634172989201554,-0.040179832343255256,30.0,32.0,52.0,0.2955993032664992,0.9375,0.46875,0.3414833898966511,83.0
2025-07-18 16:00:00+00:00,117553.42,87580810.1090991,-0.002603337427164787,-0.01027132510668638,-0.28232608162971473,36.03198169412876,-261.9827987848839,7.001222989067493,-0.015426053457401223,-0.03279099889584253,19.0,20.0,25.0,0.31382870161905885,0.95,0.45,0.3296171480691747,72.0
2025-07-18 17:00:00+00:00,117600.01,54920177.5875268,0.0003963304512961674,-0.004570679242481779,-0.372919963641431,36.59933584606933,-333.77328758760996,-61.153679126267996,-0.01393237964727101,0.049888819267051604,13.0,14.0,25.0,0.010326485282608442,0.9285714285714286,0.0,0.0111388976757343,62.0
2025-07-18 18:00:00+00:00,117310.72,74464516.3797729,-0.0024599487704124456,-0.004662555865951434,0.35586809166991684,34.55021536588568,-409.2929778166581,-130.78153886434603,-0.015344189882509962,0.0461825909893744,13.0,15.0,19.0,0.31898993824919064,0.8666666666666667,0.5333333333333333,0.35862370981619907,45.0
2025-07-18 19:00:00+00:00,117374.76,84601804.5727534,0.000545900664491672,-0.0015198196700699773,0.1361358226148921,35.41229371147871,-458.6879148586013,-196.3628140631971,-0.014060707449239596,0.11171579590501063,16.0,18.0,30.0,0.2361406572163105,0.8888888888888888,0.4444444444444444,0.2632973031140864,42.0
2025-07-18 20:00:00+00:00,117405.0,113733941.6406271,0.00025763630954389605,-0.00165824815831217,0.3443441569005954,35.842032208488945,-489.74813146003,-255.0398775425637,-0.012838983141164051,0.15980933232409558,18.0,19.0,36.0,-0.10149965562710636,0.9473684210526315,-0.10526315789473684,-0.10889957296765512,47.0
2025-07-18 21:00:00+00:00,117676.82,46880867.6073112,0.0023152335931178047,0.003120771912404896,-0.5878023136185337,39.72426201757926,-486.81823698582593,-301.3955494312162,-0.009445726430481027,0.24618006038921927,12.0,14.0,16.0,0.0647026566522462,0.8571428571428571,0.07142857142857145,0.12018970027565956,46.0
2025-07-18 22:00:00+00:00,117683.71,46794258.7961181,5.8550188558825766e-05,0.0026321672564018073,-0.001847423386413305,39.82366030586006,-478.4253198110382,-336.8015035071806,-0.008380776248980926,0.2715838375121809,9.0,10.0,20.0,0.0786973075941205,0.9,0.2,0.0782824359420273,39.0
2025-07-18 23:00:00+00:00,117924.84,51332877.6644891,0.0020489666751668523,0.004427750095822081,0.09699093404055592,43.3448732702365,-447.1620904597221,-358.8736208976889,-0.005385927905213861,0.3464483744126316,8.0,8.0,14.0,0.005685180192813277,1.0,0.125,0.005685180192813277,29.0
2025-07-19 00:00:00+00:00,117739.7,37128486.0187846,-0.0015699830502208245,0.0005343448267891571,-0.2767113844375565,41.34446958573982,-432.3412459199608,-373.5671459021433,-0.005830681962119444,0.32077946353963027,9.0,9.0,15.0,0.27108794781896806,1.0,0.4444444444444444,0.27108794781896806,26.0
2025-07-19 01:00:00+00:00,118036.73,33779672.8884307,0.0025227684459872,0.002999735477408061,-0.0901952513942964,45.676138743146815,-392.1078065122565,-377.27527802416597,-0.0022471025311979753,0.41976244877020136,7.0,7.0,13.0,0.18202641499894007,1.0,0.42857142857142855,0.18202641499894007,24.0
2025-07-19 02:00:00+00:00,118201.03,40048899.2430919,0.0013919396106618631,0.0023420850094009182,0.1855916833584368,47.96522382379374,-343.01086331234546,-370.4223950818019,8.126052751578072e-06,0.5003443577066035,8.0,8.0,13.0,0.13338662101887167,1.0,0.25,0.13338662101887167,24.0
2025-07-19 03:00:00+00:00,118322.54,45234610.9400675,0.0010279944261060159,0.004950241931990673,0.12948450007324697,49.65484041748628,-290.9425361521571,-354.5264232958729,0.0014669500021502468,0.566899635414008,6.0,6.0,9.0,0.11148542289932568,1.0,0.0,0.11148542289932568,21.0
2025-07-19 04:00:00+00:00,118134.83,29014167.462422,-0.0015864263901027575,0.0008310972355809465,-0.35858479028672063,47.10996053897728,-261.8066953725065,-335.98247771119964,9.285168817108058e-05,0.5042995257820838,7.0,7.0,12.0,0.3452990699027266,1.0,0.7142857142857143,0.3452990699027266,21.0
2025-07-19 05:00:00+00:00,118205.98,30478073.1121206,0.0006022779226075858,4.187780766384819e-05,0.05045485629027935,48.193786932720045,-230.32013413064124,-314.850008995088,0.0009786527077912943,0.5470105321128004,6.0,6.0,6.0,-0.02204859784493844,1.0,0.0,-0.02204859784493844,19.0
2025-07-19 06:00:00+00:00,118164.42,19258215.507688,-0.0003515896573083044,-0.0013363472420385714,-0.3681288368578214,47.58044919429314,-206.34177265474864,-293.14836172702013,0.0010871632059363812,0.5578312267458421,3.0,3.0,4.0,0.8260329961776733,1.0,1.0,0.8260329961776733,16.0
2025-07-19 07:00:00+00:00,118163.06,19201974.1220602,-1.1509386666497257e-05,0.00023896424111335968,-0.0029203840618229338,47.55911921224187,-185.31232394679682,-271.5811541709755,0.0015033900533092392,0.5902255841972374,11.0,11.0,16.0,0.12139344655654648,1.0,0.18181818181818177,0.12139344655654648,20.0
2025-07-19 08:00:00+00:00,118101.82,30681984.0518157,-0.0005182668762978571,-0.0008811736935812053,0.5978557130001902,46.54722136916933,-171.60968095401768,-251.58685952758393,0.0015533547850432594,0.626215125333703,11.0,12.0,21.0,0.24607678689062595,0.9166666666666666,0.4166666666666667,0.27291483330455696,25.0
2025-07-19 09:00:00+00:00,118244.3,23839844.5405119,0.0012064166326988257,0.0006760072109692761,-0.22300185997583477,49.252552783347454,-147.55240019378834,-230.7799676608248,0.002986656542615096,0.7787708709618754,15.0,15.0,23.0,0.02397825469573339,1.0,-0.06666666666666671,0.02397825469573339,37.0
2025-07-19 10:00:00+00:00,118440.38,46488874.9468272,0.0016582617513063447,0.0023469263575266464,0.9500494169677574,52.79347431727266,-111.38088506605709,-206.90015114187128,0.004521894571745122,0.8992884951435602,13.0,14.0,32.0,0.14938269901488507,0.9285714285714286,0.2857142857142857,0.105164506401007,39.0
2025-07-19 11:00:00+00:00,118327.06,31865923.4838898,-0.0009567682913547149,0.0019071678996986918,-0.31454732943446717,50.596230670915716,-90.81185315610492,-183.68249154471803,0.0033621778084289566,0.7866358206064278,13.0,13.0,23.0,0.22284307474127182,1.0,0.3076923076923077,0.22284307474127182,41.0
2025-07-19 12:00:00+00:00,118242.04,38292717.8093518,-0.0007185169647585532,-1.9112972041823717e-05,0.20168234975870525,48.950149620435894,-80.44384407387406,-163.03476205054926,0.0023485994096341667,0.7032330190375905,12.0,13.0,31.0,0.20124139908987743,0.9230769230769231,0.3076923076923077,0.21994626071924964,38.0
2025-07-19 13:00:00+00:00,118188.14,33204449.7167917,-0.0004558446386749848,-0.002129679084109659,-0.1328782176781782,47.886500225637,-75.7037361709954,-145.5685568746385,0.0016419932628324307,0.6453077931291871,12.0,12.0,24.0,0.4124399411181609,1.0,0.6666666666666666,0.4124399411181609,37.0
2025-07-19 14:00:00+00:00,117668.14,83437784.4260484,-0.0043997646464357665,-0.0055686332441623465,1.512849486671462,39.06683726641163,-112.60873725937563,-138.97659295158593,-0.0029160104672170117,0.2175062698274948,11.0,11.0,24.0,0.2429858542640101,1.0,0.4545454545454545,0.2429858542640101,35.0
2025-07-19 15:00:00+00:00,118058.11,40635871.9465151,0.003314151137257637,-0.0015555381148700809,-0.5129799739285862,46.95689795489601,-109.13090349946287,-133.00745506116132,9.892293864965929e-05,0.5109283210057955,6.0,7.0,7.0,0.03103041143289634,0.8571428571428571,0.2857142857142857,0.03816906362771988,29.0
2025-07-19 16:00:00+00:00,117973.99,23845012.4919408,-0.0007125304648701869,-0.0018119415366042446,-0.41320288332127864,45.58567595984265,-111.87287530011963,-128.780539108953,-0.0008544747052976476,0.38747377317252424,13.0,15.0,23.0,0.25387557049592335,0.8666666666666667,0.39999999999999997,0.2460772326359382,30.0
2025-07-19 17:00:00+00:00,117808.17,22628548.4149198,-0.0014055640569586858,0.0011900417564176813,-0.051015451446382865,42.92471719509598,-125.97404551088403,-128.21924038933923,-0.002314330499474604,0.18088468454266268,12.0,12.0,30.0,0.1642305115237832,1.0,0.08333333333333331,0.1642305115237832,31.0
2025-07-19 18:00:00+00:00,117859.1,15026184.1811159,0.00043231297116319567,-0.001685695290226108,-0.335963407568441,44.005837313311616,-131.52357720865984,-128.88010775320336,-0.0019571392275933297,0.21225136204614542,4.0,4.0,4.0,0.20705400593578815,1.0,0.25,0.20705400593578815,29.0
2025-07-19 19:00:00+00:00,118007.88,30501866.98742,0.0012623547948356073,0.00028726671022982764,1.0299143561512514,47.15493323509416,-122.504166690298,-127.6049195406223,-0.0007323888451888916,0.39089243109194866,11.0,11.0,25.0,0.4816563349555839,1.0,0.6363636363636364,0.4816563349555839,27.0
2025-07-19 20:00:00+00:00,117720.01,25101082.4955691,-0.0024394133679886965,-0.000748335196107397,-0.17706406280239717,42.208628060870446,-137.00560669225524,-129.4850569709489,-0.003161705418618266,0.03322914885161938,6.0,6.0,13.0,-0.10547060643633206,1.0,-0.16666666666666669,-0.10547060643633206,21.0
2025-07-19 21:00:00+00:00,117705.82,49103520.6417415,-0.00012054025479601993,-0.0013005359789782789,0.9562311964198902,41.97489825597041,-147.93778211610334,-133.1756019999798,-0.0031421995783235124,0.07245897407749885,5.0,5.0,5.0,-0.19697217345237733,1.0,-0.6000000000000001,-0.19697217345237733,22.0
2025-07-19 22:00:00+00:00,117792.98,19963685.7148093,0.0007404901473859749,-0.0018210648305859722,-0.5934367749216185,44.02523251366643,-147.86404169755406,-136.11328993949465,-0.002231631780082899,0.2051759601959998,6.0,7.0,17.0,0.07589466018336159,0.8571428571428571,0.2857142857142857,0.09803945074478786,17.0
2025-07-19 23:00:00+00:00,117840.0,14566447.3530361,0.0003991748914069504,0.0010192829579269702,-0.270352801525495,45.15120031629336,-142.37032437024754,-137.36469682564524,-0.0016293123260573417,0.280849004912141,1.0,2.0,2.0,0.19532611407339573,0.5,0.5,0.3712162971496582,12.0
2025-07-20 00:00:00+00:00,117942.31,16213023.4740473,0.0008682111337405818,0.002009161484113342,0.11303896421030912,47.62018164117307,-128.28219456256193,-135.5481963730286,-0.0006810173794934427,0.4082035892778205,5.0,5.0,5.0,0.4022612199187279,1.0,0.6,0.4022612199187279,12.0
2025-07-20 01:00:00+00:00,117941.25,28865447.5092825,-8.987444793939758e-06,0.0012587337547620425,0.78038646249346,47.596276235531704,-115.8671390771924,-131.61198491386136,-0.0005779113501326316,0.4208417281054241,2.0,2.0,2.0,-0.030357904732227325,1.0,0.0,-0.030357904732227325,8.0
2025-07-20 02:00:00+00:00,117970.49,37621674.3518451,0.0002479200449376773,0.0011073489477257947,0.303346304946313,48.366283184965205,-102.48728490402573,-125.78704491189424,-0.00024798780827939293,0.46557995160192506,8.0,8.0,13.0,-0.12773655634373426,1.0,-0.25,-0.12773655634373426,15.0
2025-07-20 03:00:00+00:00,117958.01,60715880.949509,-0.00010578916812176153,0.0001331159276090066,0.6138537690184243,48.04181375057775,-91.83210246177623,-118.99605642187065,-0.00026688815530195864,0.46239303040208585,3.0,3.0,4.0,0.5524414579073588,1.0,0.6666666666666666,0.5524414579073588,13.0
2025-07-20 04:00:00+00:00,117949.98,24741512.5641127,-6.807507179884542e-05,7.40199039774847e-05,-0.5925034409912028,47.81952271054904,-83.07807516412868,-111.81246017032225,-0.0002706177628524209,0.4616016095444554,3.0,3.0,9.0,-0.8347434600194296,1.0,-1.0,-0.8347434600194296,14.0
2025-07-20 05:00:00+00:00,117846.91,30965477.5012717,-0.0008738449976845031,-0.0010475501118966113,0.25155959729749067,44.94487795928757,-83.49485633931181,-106.14893940412017,-0.0009759792342006746,0.3565997874027409,1.0,1.0,2.0,0.1824624240398407,1.0,1.0,0.1824624240398407,7.0
2025-07-20 06:00:00+00:00,117824.48,15161113.4869416,-0.00019033167691884234,-0.001132012993437237,-0.5103865752976372,44.32047488714639,-84.65917371201795,-101.85098626569973,-0.0009053029276335778,0.34283845847187305,5.0,5.0,7.0,-0.1562053043395281,1.0,-0.2,-0.1562053043395281,9.0
2025-07-20 07:00:00+00:00,118029.49,40088858.2611492,0.0017399609996158194,0.000674099308876519,1.6441895772152937,51.01850800935328,-68.25253719533794,-95.13129645162738,0.0009593664119480483,0.6939155171480595,6.0,6.0,9.0,-0.1691325375189384,1.0,-0.16666666666666669,-0.1691325375189384,12.0
2025-07-20 08:00:00+00:00,118151.14,77899325.1186942,0.0010306746220796192,0.0025815695973698816,0.9431664681303178,54.51506863701274,-44.91625460026262,-85.08828808135443,0.002029652328324749,0.9374931261517633,6.0,6.0,11.0,0.12579519053300223,1.0,0.5,0.12579519053300223,17.0
2025-07-20 09:00:00+00:00,117913.11,50428512.5804618,-0.002014622965127555,0.0007522205911709712,-0.35264506459299205,47.386990554261125,-45.109124309543404,-77.09245532699224,0.00012758054641071048,0.531019624753209,9.0,9.0,10.0,0.23424904027746785,1.0,0.4444444444444444,0.23424904027746785,21.0
2025-07-20 10:00:00+00:00,117888.21,40416391.4247277,-0.00021117244723678485,-0.0011969889897854857,-0.1985408778369011,46.69910408361782,-46.73249374773877,-71.02046301114154,-0.00017693295050269509,0.4522619272837805,13.0,13.0,26.0,0.2813681654918652,1.0,0.3846153846153846,0.2813681654918652,28.0
2025-07-20 11:00:00+00:00,117878.46,43783878.9960254,-8.270547156496999e-05,-0.0023078914007939044,0.08331984753189503,46.41498148840969,-48.249578136674245,-66.46628603624808,-0.00018345617964943273,0.4479473706002519,9.0,10.0,21.0,0.16005901098251343,0.9,0.3,0.1602299859126409,31.0
2025-07-20 12:00:00+00:00,118085.43,160869380.1092399,0.0017557915161088289,0.001461415104732522,2.674169210175354,52.957898423941245,-32.37789692416845,-59.64860821383216,0.001524680814415369,0.9068020583679443,8.0,8.0,11.0,-0.051531008910387754,1.0,0.0,-0.051531008910387754,30.0
2025-07-20 13:00:00+00:00,118417.35,75139104.7794244,0.0028108463508158543,0.004488489561424336,-0.5329185409404794,61.15053624122943,6.904108549148077,-46.33806486123611,0.004080425046709912,1.2783117762215035,10.0,11.0,20.0,0.26356123557144945,0.9090909090909091,0.45454545454545453,0.26547062732279303,27.0
2025-07-20 14:00:00+00:00,118468.41,101820670.9506601,0.00043118681510767587,0.005004731144264918,0.3550956089982855,62.239971497986794,41.67509165730735,-28.735433557527422,0.004253950351670088,1.1536719241162408,14.0,14.0,24.0,0.01589711888560227,1.0,0.0714285714285714,0.01589711888560227,32.0
2025-07-20 15:00:00+00:00,118671.11,49963482.8838763,0.0017110046467239126,0.004959799020082478,-0.5092992177581757,66.28230297088709,84.61218564052251,-6.065909717917439,0.0056895248864832215,1.1825498584726413,2.0,4.0,2.0,0.1778442389331758,0.5,0.25,-0.04845193028450012,26.0
2025-07-20 16:00:00+00:00,118557.78,69631227.4968583,-0.0009549923313264541,0.0011858904121735403,0.3936423859540219,62.26860603811207,108.24754775683687,16.796781777033424,0.004372558848642072,0.986424001179084,3.0,4.0,3.0,0.42280943039804697,0.75,0.75,0.2962470166385174,19.0
2025-07-20 17:00:00+00:00,118018.69,72254859.2570955,-0.004547065574270981,-0.0037961174628746708,0.03767895317306569,47.52586887406141,82.52736083649506,29.942897588925753,-0.0003268709914663326,0.4620175241865465,9.0,9.0,18.0,0.11213794598976771,1.0,0.0,0.11213794598976771,14.0
2025-07-20 18:00:00+00:00,118361.79,77072690.2923032,0.0029071666530104956,-0.002606531614982033,0.06667829796837621,54.852245777631715,88.80553506317665,41.71542508377594,0.0023378779415494932,0.7710250783083685,7.0,7.0,12.0,0.4522557250623192,1.0,0.7142857142857143,0.4522557250623192,19.0
