datetime,close,volume,ret_1h,ret_3h,vol_change,rsi_14,macd,macd_signal,sma20_ratio,bb_pct
2026-01-01 00:00:00+00:00,87809.23,20507946.7609362,0.001837002508436436,0.00010546700642377616,0.22345078953764697,44.246767937239625,-176.35567479296878,-106.9932164745895,-0.0043717432531026335,0.31164903816595396
2026-01-01 01:00:00+00:00,87960.0,21231160.062771,0.0017170176757044242,0.002641223258768699,0.03526502727286118,47.69071074896212,-157.80325473673292,-117.1552241270182,-0.002377694848375911,0.39729958914589064
2026-01-01 02:00:00+00:00,87914.0,18436281.0295548,-0.0005229649840836625,0.0030323490882073756,-0.13164042967755885,46.742027977723886,-145.13907087800908,-122.75199347721639,-0.0025606453627997627,0.3886797893139086
2026-01-01 03:00:00+00:00,87846.02,13108299.0826081,-0.0007732556816888447,0.0004189764561197684,-0.28899439851266795,45.3076398875367,-138.98588898437447,-125.998772578648,-0.002898020636791787,0.3719659346529092
2026-01-01 04:00:00+00:00,87590.4,41725137.0642797,-0.0029098643285149217,-0.004201909959072325,2.183108411040148,40.299698162399366,-152.9724742359831,-131.39351291011502,-0.005322866759739919,0.2676065731121432
2026-01-01 05:00:00+00:00,87704.39,24830402.2759566,0.0013013983267573526,-0.002384261892303896,-0.404905435356531,43.30895262864368,-153.0941296412493,-135.73363625634187,-0.0034876357384009404,0.3434268657072753
2026-01-01 06:00:00+00:00,87658.0,10860587.4419924,-0.0005289358947710987,-0.0021403360106696523,-0.5626092835189884,42.37287340813667,-155.14540803976706,-139.6159906130269,-0.003341355580029015,0.33889763898644376
2026-01-01 07:00:00+00:00,87631.88,19745338.3127219,-0.0002979762257865337,0.0004735678795850795,0.8180727716786904,41.82472083385923,-157.06814287576708,-143.10642106557495,-0.0028562611156085493,0.3391420911398165
2026-01-01 08:00:00+00:00,87770.9,25024046.8691781,0.0015864089644086476,0.000758342883406371,0.26733948402672514,45.84056164860161,-145.69469418174413,-143.62407568880877,-0.0007029675703658089,0.45354735541652685
2026-01-01 09:00:00+00:00,87877.99,18471190.0141023,0.0012201082591156709,0.0025096397362478484,-0.2618623953724647,48.774049899907084,-126.58074213734653,-140.21540897851634,0.0011511108685267057,0.6259429518582409
2026-01-01 10:00:00+00:00,87863.76,11252542.9288064,-0.00016192905641121413,0.002646068987678829,-0.39080574017075453,48.398915838095384,-111.29806469928008,-134.4319401226691,0.001340486354741266,0.74056110251524
2026-01-01 11:00:00+00:00,88024.64,17262331.2865473,0.0018310165647361654,0.0028909353783543867,0.5340826865326502,52.817289191506156,-85.22237081249477,-124.59002626063423,0.0031335616061740623,1.0327732421492215
2026-01-01 12:00:00+00:00,87950.0,17610151.0732685,-0.0008479443937515763,0.000819431577804508,0.020149062194876333,50.65038077829861,-69.77568904007785,-113.62715881652295,0.002115643302069925,0.8458908470202402
2026-01-01 13:00:00+00:00,87922.64,13697277.3669199,-0.0003110858442296749,0.000670128389679725,-0.22219421571505904,49.843147507693,-59.06098749143712,-102.71392455150578,0.0016316696034410771,0.7668416131306478
2026-01-01 14:00:00+00:00,87967.05,34278913.3460235,0.0005051031224723168,-0.0006542486285657789,1.5026078123240767,51.20259497405132,-46.45054055171204,-91.46124775154703,0.0019760902285750337,0.8137310644794948
2026-01-01 15:00:00+00:00,88032.18,22882904.6267553,0.0007403908622602984,0.000934394542353445,-0.3324495325809441,53.20572820612304,-30.845654310600366,-79.3381290633577,0.0024380116674951324,0.8968674661526056
2026-01-01 16:00:00+00:00,87988.76,16712664.4376522,-0.000493228726131667,0.0007520247344710018,-0.2696440984982602,51.682550854606895,-21.731790112447925,-67.81686127317575,0.0017572155315519478,0.7863202980426929
2026-01-01 17:00:00+00:00,88316.37,42041928.0886382,0.0037233164781502737,0.003971032335402747,1.5155730401623657,60.80096769512795,11.790488562575774,-51.895391306025445,0.0051915863280858066,1.169055489395948
2026-01-01 18:00:00+00:00,88193.94,22723761.6160789,-0.001386266215425258,0.0018375098742302587,-0.45949763369154384,56.509073441524045,28.153521842876216,-35.88560867624511,0.0035321924440248065,0.9258828391022756
2026-01-01 19:00:00+00:00,88391.15,19115827.4978277,0.002236094679521017,0.0045731977584408945,-0.15877362996530875,61.25362690260598,56.384576158292475,-17.431571709337597,0.00535124478414728,1.0743341290414294
2026-01-01 20:00:00+00:00,88258.12,11957218.4248912,-0.0015050149251367717,-0.0006595606227928208,-0.3744859632024822,56.755708475045665,67.24828451186477,-0.4956004650971231,0.0035819804620396134,0.8651653540820765
2026-01-01 21:00:00+00:00,88377.67,14893607.2858784,0.0013545495870521673,0.002083249710807644,0.2455745773510798,59.62501417876181,84.5301268457406,16.509544997070424,0.004702799246505407,0.9389813712179652
2026-01-01 22:00:00+00:00,88645.57,41993703.7305418,0.003031308700489621,0.002878342458492833,1.8195790935322145,65.19769158485641,118.47766569026862,36.903169135710066,0.007329480809110667,1.0800997100017293
2026-01-01 23:00:00+00:00,88839.04,52628414.6671698,0.002182511771315676,0.006582057265665631,0.2532453675643149,68.57136220880295,159.15807172868517,61.35414965430509,0.008958722392779839,1.0979773612452817
2026-01-02 00:00:00+00:00,88833.97,39827833.4419303,-5.70695045780667e-05,0.005163068906433033,-0.2432256663285859,68.38428110443408,188.81197307811817,86.84571433906771,0.008189187807968068,1.0101577637812007
2026-01-02 01:00:00+00:00,88639.89,21495244.3141405,-0.0021847498203672044,-6.407539598429768e-05,-0.46029591728907493,61.47056044828373,194.41121803190617,108.35881507763541,0.005452795974408842,0.8353407176904974
2026-01-02 02:00:00+00:00,88637.03,22461052.253633,-3.226538300082904e-05,-0.002273887696219945,0.04493123806260502,61.37209215648326,196.35443025459244,125.95793811302683,0.004862392073791799,0.8034056347299748
2026-01-02 03:00:00+00:00,88950.65,59603555.4706095,0.0035382503226923934,0.0013134615057730503,1.6536403903770283,67.51690945424872,220.65735230651626,144.89782095172473,0.007664584069345892,0.9664212539468653
2026-01-02 04:00:00+00:00,88637.64,25529482.4641363,-0.003518917512126074,-2.5383605507633966e-05,-0.5716785305412715,57.65843367423481,212.2140308109374,158.36106292356726,0.003625978449570022,0.7277345515710644
2026-01-02 05:00:00+00:00,88765.2,19860826.9354896,0.001439117738242901,0.0014460096417940882,-0.22204349565683523,60.20837328063468,213.35622586925456,169.36009551270473,0.004565736173882673,0.7887719725058822
2026-01-02 06:00:00+00:00,88935.04,25900581.5089478,0.0019133624438405494,-0.00017549056696042342,0.3041038821332096,63.37133689975091,225.36818808453972,180.56171402707173,0.005878081489886444,0.8702396524367964
2026-01-02 07:00:00+00:00,88857.61,34459745.0828025,-0.0008706354660659166,0.0024816770843627545,0.3304622164910771,60.991085511287835,226.03421901576803,189.65621502481102,0.00452913968028934,0.7849301178921128
2026-01-02 08:00:00+00:00,89178.13,38879305.6897606,0.0036071193001927515,0.004651935668482876,0.1282528526063802,66.58595068600933,249.54869659419637,201.6347113386881,0.007453225887854575,0.9523538196516411
2026-01-02 09:00:00+00:00,89467.32,79087555.9874261,0.0032428354351006217,0.005985042565900045,1.0341812844732692,70.6729697855852,288.1971482970257,218.94719873035564,0.009839126747314797,1.054857080449828
2026-01-02 10:00:00+00:00,89666.29,125752904.41737,0.00222394054052355,0.009100852476225718,0.5900466621748064,73.1099817794943,331.06522700095957,241.37080438447646,0.011115302997262155,1.0735466279078394
2026-01-02 11:00:00+00:00,89502.95,54620614.33435,-0.0018216433399886878,0.003642372855317655,-0.5656512699454967,68.1065487845848,347.848533939934,262.666350295568,0.00843716354025581,0.9272532509825243
2026-01-02 12:00:00+00:00,89400.0,34769665.9270056,-0.0011502414166236763,-0.0007524535215764905,-0.3634332687258054,65.08326291986523,348.8212270238728,279.897325641229,0.00647704001271987,0.8403554219151623
2026-01-02 13:00:00+00:00,89348.68,43043582.6357077,-0.0005740492170023259,-0.0035421338387034984,0.23796365274466869,63.568388875066184,341.5142346876528,292.22070745051377,0.005315089953485952,0.7809217956242952
2026-01-02 14:00:00+00:00,89580.0,192276679.8140793,0.002588958225236304,0.0008608654798529791,3.467023143528304,67.26673651842621,350.3503605246515,303.8466380653413,0.00713247780476145,0.8808692743741596
2026-01-02 15:00:00+00:00,89418.11,138737052.728366,-0.001807211431123057,0.0002025727069350225,-0.27845096523136925,62.48591008507698,340.3663524422591,311.1505809407249,0.004732347808498627,0.7579923294096953
2026-01-02 16:00:00+00:00,90376.05,224050595.7001026,0.010713042357974212,0.01149843511957882,0.6149297631309241,74.17991468368747,405.0821711532917,329.9368989832383,0.014289196297464946,1.1738169808409564
2026-01-02 17:00:00+00:00,90370.52,121091367.0332787,-6.118877733640726e-05,0.0088247376646573,-0.45953561669899523,74.03643650368947,450.7279872812651,354.09511664284366,0.013094203670975357,1.0648267842409367
2026-01-02 18:00:00+00:00,89773.1,76363015.036463,-0.006610784136242609,0.003970001155247038,-0.3693768853441328,60.436467689732616,433.69644165752106,370.01538164577914,0.005761209522940236,0.7497973080181797
2026-01-02 19:00:00+00:00,89897.23,43663629.952064,0.0013827081831860877,-0.005298085056826496,-0.4282097173453038,61.99844753432738,425.3123367767257,381.0747726719685,0.006555233388862103,0.7798021865781075
2026-01-02 20:00:00+00:00,89740.0,48348066.9521144,-0.0017489971604240928,-0.006977054021599094,0.10728464411211802,58.83016588714427,401.3541652971762,385.13065119701,0.0042853687059039025,0.6844629192165121
2026-01-02 21:00:00+00:00,90065.8,29766789.5253367,0.003630488076665994,0.0032604421591768684,-0.38432306808007943,63.044442814250125,403.99942507476953,388.90440597256196,0.007127855710884923,0.8103553757680215
2026-01-02 22:00:00+00:00,90195.37,36954309.5050379,0.0014386148793437137,0.003316453688283927,0.24146104078786768,64.59657017023258,411.8040083754313,393.48432645313585,0.007698738740518296,0.8406914645730926
2026-01-02 23:00:00+00:00,89995.13,22415404.1769354,-0.0022200696111118745,0.0028429908624916234,-0.3934292244351214,60.376255488652184,397.252225965698,394.2379063556483,0.004875265424948427,0.718543065811092
2026-01-03 00:00:00+00:00,90156.19,26886366.7694524,0.0017896523956351107,0.0010035995905215422,0.19945937879261844,62.49854688370922,394.1722571151622,394.22477650755116,0.005820910168944371,0.7786250697016524
2026-01-03 01:00:00+00:00,90282.69,21314845.4245481,0.0014031205178479667,0.0009681206474345672,-0.20722477650771765,64.12388034506176,397.358352663985,394.851491738838,0.006380308983547689,0.8226910035409091
2026-01-03 02:00:00+00:00,90340.0,27587589.5059675,0.0006347839214804196,0.0038320962478746168,0.29428991655717773,64.86679129928581,399.8980189468275,395.8607971804359,0.006231209844835162,0.8283074723760389
2026-01-03 03:00:00+00:00,90321.22,16761130.3876518,-0.0002078813371706456,0.0018304899530470209,-0.39243947413288205,64.39620268030802,395.8324239382637,395.8551225320015,0.00520268833776627,0.8036376889581682
2026-01-03 04:00:00+00:00,90170.0,37079943.0407436,-0.0016742466499013453,-0.0012481905446105612,1.2122578956882886,60.58483156730009,376.07308398636815,391.8987148228748,0.0029661581232263146,0.6864361501162985
2026-01-03 05:00:00+00:00,90031.1,20053761.3992106,-0.0015404236442274621,-0.003419304848350624,-0.45917496752421005,57.23399871829598,345.2260446054279,382.5641807793855,0.0011072702689680636,0.5723535167177135
2026-01-03 06:00:00+00:00,89871.05,24628121.3434029,-0.0017777190326454528,-0.004984100081907639,0.22810483545358062,53.558190287778416,304.35641495249,366.9226276140064,-0.0007861698547269036,0.4478596432874399
2026-01-03 07:00:00+00:00,89577.13,77933735.3047373,-0.003270463625383191,-0.00657502495286677,2.1644206319299015,47.522139211069984,245.42099097992468,342.62230028719006,-0.004095131262782825,0.22478387505373265
2026-01-03 08:00:00+00:00,89670.51,41071341.8945371,0.0010424535816226932,-0.004005171546276887,-0.4729966203475361,49.470552036890325,203.89880990763777,314.8776022112796,-0.003206838884836749,0.2726947000300353
2026-01-03 09:00:00+00:00,89791.99,36825802.6529604,0.0013547374716615934,-0.0008797048660275086,-0.10336986925039815,51.96895501602907,178.73426564976398,287.6489348989765,-0.0021023234313843897,0.33579634532053576
2026-01-03 10:00:00+00:00,89754.47,24302447.4913357,-0.0004178546438273756,0.001979746392857251,-0.3400701209323934,51.1281015237649,153.98854846028553,260.9168576112383,-0.0026159940667996873,0.288452127604679
2026-01-03 11:00:00+00:00,89752.74,14569739.129001,-1.9274806034697e-05,0.0009170238911322404,-0.4004826413390915,51.087057002959234,132.70801734646375,235.2750895582834,-0.0028206204778427058,0.24829606003930407
2026-01-03 12:00:00+00:00,90039.13,33633373.2525115,0.003190877515271362,0.002752361318643315,1.3084403196735637,57.21091303344123,137.36882040718046,215.69383572806282,0.000548523469087403,0.551903705713058
2026-01-03 13:00:00+00:00,90004.96,25855679.0740704,-0.00037950166777489525,0.002790835932739766,-0.23124930467271276,56.305136620638145,136.7291781281674,199.90090420808377,0.0003720011729715367,0.5378167774208172
2026-01-03 14:00:00+00:00,90126.02,26880883.7929342,0.0013450369846284005,0.004158981664515116,0.039651045943401186,58.79422647016751,144.32707459758967,188.78613828598498,0.0015211113843727198,0.656406452824745
2026-01-03 15:00:00+00:00,89969.31,13988034.6605375,-0.0017387875332784963,-0.0007754406334224972,-0.4796289151692871,54.468709702456934,136.1340068787831,178.25571200454462,-0.00026035988980688263,0.47311073743161
2026-01-03 16:00:00+00:00,90105.24,18041603.7522372,0.001510848532683129,0.001114160819581489,0.28978832195315274,57.39657519526724,139.00697083835257,170.4059637713062,0.001046955343042777,0.6116059483729039
2026-01-03 17:00:00+00:00,90093.99,7554460.2426427,-0.0001248540040512669,-0.0003553912621460098,-0.5812755702659788,57.0694853896466,138.7763076062547,164.08003253829594,0.0009062972337638975,0.596405530560428
2026-01-03 18:00:00+00:00,90138.87,12783987.4785279,0.0004981464357387555,0.0018846426631480284,0.6922436637320641,58.09543810037929,140.59426310694835,159.38287865202642,0.0014363247772704035,0.6543096285006119
2026-01-03 19:00:00+00:00,90123.77,8117705.4350655,-0.00016751929550473665,0.00020564841733961003,-0.36500990409290757,57.59670559497874,139.21181498804071,155.3486659192293,0.0011970202770243965,0.6277388202801102
2026-01-03 20:00:00+00:00,90372.39,16153632.3829694,0.002758650686716768,0.0030901062323911432,0.98992591098362,63.19858728383421,156.3751754078403,155.55396781695148,0.0038384224329395256,0.887428440931921
2026-01-03 21:00:00+00:00,90564.31,36114000.4208398,0.0021236574577701006,0.004719828415865379,1.2356581829183138,66.8403611969176,183.3500569286698,161.11318563929515,0.005812913263537611,1.0311276949849624
2026-01-03 22:00:00+00:00,90590.04,39275316.4846212,0.0002841075032757878,0.005173662841667426,0.08753713316005673,67.30745218937975,204.44729963668215,169.78000843877254,0.0059589968673257054,1.0029771269542649
2026-01-03 23:00:00+00:00,90628.01,28101272.2888598,0.0004191410004896756,0.0028285187544558887,-0.2845055163371313,68.02328409855451,221.67554050893523,180.1591148528051,0.006209240060355503,0.9828967227705531
2026-01-04 00:00:00+00:00,91341.47,158558892.3386062,0.00787240059668104,0.008581305372944437,4.6424097353579175,77.84124593036114,289.56142107256164,202.0395760967564,0.013471441652129323,1.25677022601292
2026-01-04 01:00:00+00:00,91235.37,34223263.8283625,-0.0011615753501668102,0.007123630809744652,-0.7841605518076027,74.1930260678195,330.9847016158892,227.82860120058297,0.011618362330622967,1.0608254961798742
2026-01-04 02:00:00+00:00,91124.0,25369752.8617987,-0.00122068886222515,0.005472811330625049,-0.25869861539116157,70.46007869003104,350.78271683797357,252.4194243280611,0.009682129630181668,0.9342305980858538
2026-01-04 03:00:00+00:00,91236.78,29946334.0419829,0.0012376541855054768,-0.0011461387691702463,0.18039518181809067,71.99663190672855,371.293153643448,276.1941701911385,0.010003097588678012,0.9329712663038705
2026-01-04 04:00:00+00:00,91400.0,41850409.7501256,0.0017889715090777525,0.0018044536893970786,0.39751362191625605,74.09663718902071,396.1517220392707,300.1856805607649,0.010842301157946377,0.9476964714797141
2026-01-04 05:00:00+00:00,91480.04,15766236.381846,0.0008757111597372802,0.0039072033712304055,-0.6232716363834722,75.0834098671553,417.49821611530206,323.64818767167236,0.01078398755114196,0.9253293771226268
2026-01-04 06:00:00+00:00,91237.55,68409504.6034506,-0.0026507421728280134,8.439578862873276e-06,3.338987628158397,66.78302055199323,410.1209312333958,340.94273638401705,0.007279350921520544,0.7903049533810355
2026-01-04 07:00:00+00:00,91532.0,41723722.5316965,0.0032272896411620344,0.0014442013129103426,-0.39008880749018116,70.97845898983422,423.15615326343686,357.3854197599011,0.00953859673285784,0.8787266621256704
2026-01-04 08:00:00+00:00,91374.99,56695011.2435151,-0.001715356378097166,-0.001148337932515009,0.35881958280317083,66.17853044338577,416.0216274662962,369.11266130118014,0.007064990129301618,0.7803463553539111
2026-01-04 09:00:00+00:00,91468.28,85983138.8692192,0.0010209577040718454,0.0025288929832070206,0.5165909130859225,67.58133075148201,413.13284939200094,377.9166989193443,0.0072809102312529905,0.7913685032888804
2026-01-04 10:00:00+00:00,91600.62,60859395.1394738,0.0014468403691421106,0.0007496831709128404,-0.29219384242250956,69.51310885611383,416.71853210426343,385.67706555632816,0.007919913690509262,0.8158018308578108
2026-01-04 11:00:00+00:00,91300.0,33752453.3586116,-0.0032818555158250495,-0.000820684084343104,-0.4454027470818629,60.66924462083264,390.79781591467327,386.7012156279972,0.0038771207783805384,0.6644134921340159
2026-01-04 12:00:00+00:00,91150.98,41461624.7198775,-0.0016322015334063744,-0.0034689621363821477,0.22840328906932572,56.81075540318627,354.14839079845115,380.190650662088,0.0016627202605441482,0.5754491833910339
2026-01-04 13:00:00+00:00,91264.0,24861053.8530088,0.0012399208434183961,-0.0036748659561474106,-0.4003839931267832,58.943440264537465,330.4144151000073,370.2354035496719,0.0022603846759565727,0.6121770734868741
2026-01-04 14:00:00+00:00,91336.39,24829259.1015691,0.000793193373071599,0.00039857612267257814,-0.0012788979754311258,60.295809796495845,313.8287143094785,358.9540657016332,0.002396237641149268,0.6329988239859489
2026-01-04 15:00:00+00:00,91334.94,28928198.0292618,-1.5875381104923925e-05,0.0020181900403046793,0.16508502774590106,60.25299778921627,297.1421542677854,346.59168341486367,0.0017145688383399804,0.6139208003967989
2026-01-04 16:00:00+00:00,91321.0,29817554.0801891,-0.000152625052362243,0.0006245617110800517,0.030743568957447343,59.81329859791168,279.5703803973156,333.1874228113541,0.0010409473168124794,0.5819301590114326
